일련번호,이름,생년,생월,생일,성별,나이,거주시도,휴대폰,학력,혼인여부,주거형태,직업종류코드,직업종류,월소득액,고객등급코드,월 카드 이용 총 금액,신용카드 일시불 이용금액,신용카드 할부 이용금액 합,총 대출 금액,신용등급,개설 카드 개수
773,저소윤,1943,6,17,여,76,대구광역시,010-9357-1059,박사,이혼,월세,0,NULL,12378082,0,650000,209000,74000,28790000,7,7
774,금은숙,1962,5,20,여,57,울산광역시,010-3310-8736,중졸,사실혼,전세,8,무직,68150273,2,720000,232000,78000,29040000,5,7
775,천혜승,1947,2,19,여,72,전라남도,010-4785-0323,대졸,비혼,자가소유,3,자영업,150843177,1,690000,226000,76000,29450000,5,4
776,추아솔,1951,10,11,여,68,강원도,010-4399-3342,석사,사실혼,자가소유,0,NULL,21937760,0,700000,226000,81000,29620000,10,8
777,증영록,1947,1,28,남,72,강원도,010-8339-5785,중졸,미혼,가족소유,0,NULL,8169269,0,740000,234000,76000,30040000,7,9
778,소신욱,1940,9,15,남,79,제주특별자치도,010-2417-8197,대졸,재혼,전세,7,학생,2067027,1,700000,218000,75000,30170000,3,9
779,풍민율,1952,11,9,남,67,경기도,010-2164-4175,초졸,비혼,전세,8,무직,293439565,1,720000,231000,80000,30320000,5,3
780,명승기,1968,12,9,남,51,서울특별시,010-7860-8010,중졸,비혼,가족소유,0,NULL,215124592,2,720000,229000,85000,30470000,1,6
781,모아영,1952,12,15,남,67,전라남도,010-1982-6485,대졸,기혼,전세,3,자영업,260344481,1,750000,247000,85000,30490000,7,1
782,편준태,1984,11,12,여,35,제주특별자치도,010-2393-5834,초졸,이혼,자가소유,1,회사원,225884365,0,730000,237000,79000,30550000,8,4
783,한보람,1962,8,3,남,57,울산광역시,010-2010-4343,석사,이혼,자가소유,6,주부,133465965,0,700000,217000,75000,30650000,5,7
784,시연성,1948,9,21,남,71,경기도,010-4408-7905,초대졸,사별,가족소유,7,학생,3689495,0,790000,246000,87000,30750000,4,1
785,구선빈,1940,9,20,여,79,대전광역시,010-5856-2733,박사,사별,가족소유,3,자영업,279668363,1,730000,233000,80000,31080000,6,5
786,양희창,1949,7,30,남,70,서울특별시,010-5150-2728,박사,비혼,자가소유,6,주부,2932439,0,820000,260000,88000,31060000,7,5
787,호영철,1985,3,1,남,34,전라남도,010-5148-3076,대졸,사실혼,자가소유,0,NULL,165227244,3,760000,241000,83000,31430000,4,1
788,온세훈,1978,1,26,여,41,충청북도,010-4171-6883,초대졸,사별,월세,0,NULL,4420985,0,800000,260000,89000,31250000,5,2
789,대숙자,1970,3,24,여,49,제주특별자치도,010-2899-9371,중졸,기혼,자가소유,3,자영업,280901839,0,810000,259000,83000,31130000,8,0
790,동명준,1973,10,15,여,46,제주특별자치도,010-4747-1627,중졸,재혼,전세,3,자영업,208389463,2,780000,250000,87000,31280000,9,2
791,아민종,1940,7,1,남,79,세종특별자치시,010-1317-9981,초졸,비혼,월세,0,NULL,285224861,0,790000,252000,83000,31420000,3,0
792,증용석,1968,3,15,남,51,세종특별자치시,010-5707-4960,초졸,미혼,전세,0,NULL,117217133,1,790000,257000,93000,31460000,7,0
793,선경후,1972,11,3,여,47,세종특별자치시,010-1145-5563,초대졸,이혼,자가소유,0,NULL,25630960,0,650000,153000,61000,20070000,4,3
794,남세현,1999,8,7,여,20,충청북도,010-5419-6164,박사,이혼,자가소유,3,자영업,33822337,0,740000,221000,85000,23820000,8,1
795,내준탁,1944,12,13,남,75,전라남도,010-6794-9716,고졸,사별,가족소유,0,NULL,16112917,0,760000,218000,82000,23940000,1,0
796,증나연,1984,3,21,남,35,경기도,010-3414-7405,초대졸,사별,자가소유,7,학생,3246503,1,820000,237000,91000,24190000,1,7
797,안성웅,1944,1,5,남,75,강원도,010-8715-8220,초대졸,비혼,가족소유,3,자영업,135971941,1,770000,233000,84000,24890000,7,6
798,근아영,1983,7,12,남,36,인천광역시,010-0883-0302,초대졸,비혼,자가소유,3,자영업,79316741,1,830000,254000,89000,25490000,6,0
799,감병헌,1976,7,18,여,43,충청북도,010-6925-1822,초졸,이혼,자가소유,8,무직,234353944,1,800000,245000,88000,25900000,3,7
800,염월예,1947,12,2,남,72,제주특별자치도,010-0080-3065,초대졸,사실혼,월세,8,무직,17929185,1,830000,249000,89000,26510000,1,3
801,채태민,1952,10,15,남,67,제주특별자치도,010-0223-7421,대졸,비혼,자가소유,6,주부,269397444,2,850000,247000,86000,26730000,5,6
802,형신호,1943,1,22,남,76,경상북도,010-6287-7601,대졸,재혼,월세,6,주부,3132128,1,820000,239000,85000,27190000,8,0
803,선하얀,1995,7,17,여,24,대구광역시,010-1689-2886,대졸,사실혼,월세,6,주부,229476920,1,830000,254000,88000,27380000,2,0
804,함영리,1956,8,24,여,63,경기도,010-7083-3365,초대졸,사실혼,자가소유,0,NULL,180645293,1,850000,260000,97000,27580000,7,5
805,어우혁,1947,11,26,남,72,전라북도,010-6006-1777,중졸,이혼,자가소유,3,자영업,29515426,0,870000,266000,93000,28170000,10,9
806,차정심,1947,7,17,여,72,울산광역시,010-3194-7004,중졸,이혼,전세,6,주부,180742420,1,840000,258000,90000,28470000,9,9
807,황재섭,1964,7,4,남,55,세종특별자치시,010-9301-5745,초졸,사별,전세,6,주부,92803286,1,820000,237000,87000,28680000,9,9
808,삼은영,1972,3,4,남,47,전라북도,010-3526-1895,박사,재혼,월세,0,NULL,128277281,0,910000,269000,98000,29060000,9,7
809,현주혁,1964,1,9,남,55,대구광역시,010-9094-3822,석사,미혼,가족소유,3,자영업,69309415,1,850000,259000,90000,29140000,9,0
810,태애란,1966,3,4,여,53,경상북도,010-1900-6160,초대졸,미혼,월세,7,학생,157708504,1,930000,279000,97000,28960000,7,1
811,강진우,1956,7,12,남,63,인천광역시,010-8516-7419,대졸,이혼,전세,3,자영업,19696283,0,880000,267000,92000,29440000,4,0
812,정건호,1976,2,6,여,43,강원도,010-3470-6830,초졸,사실혼,자가소유,6,주부,222414840,0,930000,284000,95000,28970000,3,3
813,후치홍,1973,7,23,여,46,제주특별자치도,010-2220-8585,박사,미혼,가족소유,6,주부,24216529,3,930000,278000,92000,29080000,10,5
814,연세연,1943,9,10,남,76,경기도,010-7977-5447,대졸,사별,월세,6,주부,15659117,0,910000,280000,96000,29010000,9,4
815,채정철,1955,11,22,남,64,울산광역시,010-0220-5056,대졸,기혼,월세,6,주부,181987468,0,920000,279000,92000,28600000,5,2
816,민이란,1990,9,7,남,29,전라남도,010-5332-3891,석사,기혼,가족소유,0,NULL,141705266,0,910000,283000,104000,28930000,7,8
817,아수철,2003,6,26,여,16,전라남도,010-5629-1955,석사,이혼,월세,8,무직,7946673,1,530000,132000,37000,24290000,7,2
818,용용규,1954,12,31,여,65,충청남도,010-7214-6615,석사,미혼,가족소유,7,학생,215361492,1,640000,209000,55000,30230000,5,0
819,사민경,1945,12,8,남,74,경기도,010-2952-6760,대졸,비혼,월세,8,무직,87400279,0,640000,203000,51000,30280000,6,6
820,상현윤,2003,12,20,여,16,충청북도,010-2803-4664,초대졸,이혼,자가소유,3,자영업,28132943,0,700000,224000,60000,30600000,7,6
821,천흥민,1946,7,31,남,73,대전광역시,010-1452-7856,초졸,기혼,자가소유,7,학생,19589719,2,660000,218000,55000,30950000,8,2
822,화정심,1948,10,6,남,71,경기도,010-8350-9617,박사,미혼,자가소유,0,NULL,199778589,1,720000,240000,59000,31320000,10,8
823,엄유미,1974,4,14,남,45,세종특별자치시,010-4937-3760,초졸,재혼,전세,1,회사원,282975298,1,700000,238000,58000,31570000,3,9
824,차혜수,1962,2,9,남,57,대구광역시,010-6912-7497,초졸,기혼,가족소유,6,주부,284453375,1,700000,234000,61000,31880000,8,0
825,여태겸,1959,12,25,여,60,대전광역시,010-5040-4385,석사,미혼,자가소유,6,주부,28846113,0,740000,240000,59000,32280000,8,6
826,탁태민,1949,4,24,남,70,경기도,010-0387-5932,대졸,기혼,월세,3,자영업,18692256,2,700000,227000,56000,32530000,8,7
827,양용규,1967,10,5,여,52,제주특별자치도,010-5924-4834,초대졸,기혼,전세,0,NULL,72608703,0,720000,239000,60000,32830000,5,9
828,환기쁨,1964,9,25,여,55,전라북도,010-6180-4209,박사,사실혼,가족소유,4,계열사직원,254857865,1,720000,235000,64000,32960000,8,0
829,운영리,1948,12,17,여,71,광주광역시,010-2966-5176,대졸,미혼,전세,2,전문직,262284781,0,760000,258000,64000,32990000,3,1
830,김주상,1973,10,12,여,46,경상북도,010-4147-8461,초졸,미혼,전세,3,자영업,280800985,3,740000,243000,60000,32810000,5,4
831,형별빛,1945,12,26,남,74,전라남도,010-5003-0744,박사,이혼,월세,3,자영업,286740124,2,690000,223000,57000,32800000,8,8
832,탄종수,1967,10,29,여,52,강원도,010-4570-9774,중졸,미혼,전세,6,주부,91850278,0,780000,255000,65000,33030000,4,1
833,윤유선,1994,4,14,남,25,충청북도,010-8526-8865,석사,재혼,자가소유,8,무직,96922969,1,730000,244000,62000,33300000,8,4
834,추민주,1965,3,3,남,54,제주특별자치도,010-9237-6803,박사,이혼,가족소유,0,NULL,27980462,0,810000,268000,67000,33450000,1,3
835,감철우,1947,11,20,여,72,제주특별자치도,010-4731-8705,석사,이혼,가족소유,8,무직,194872424,0,770000,256000,64000,33790000,2,8
836,군채리,2017,5,31,남,2,서울특별시,010-7334-8984,중졸,비혼,가족소유,3,자영업,229499553,0,810000,272000,68000,33610000,4,0
837,성수혜,1946,9,18,여,73,서울특별시,010-6534-9976,초졸,사별,월세,3,자영업,117136179,1,820000,271000,65000,33740000,9,0
838,허나리,1975,12,8,남,44,경상북도,010-1803-0616,고졸,이혼,자가소유,3,자영업,235770857,0,790000,268000,66000,33920000,6,5
839,뇌으뜸,1962,2,21,여,57,전라남도,010-3689-4295,고졸,비혼,자가소유,0,NULL,5040524,0,800000,267000,65000,34000000,9,9
840,낭민종,1967,5,2,여,52,서울특별시,010-3742-7768,대졸,기혼,월세,7,학생,211867161,0,790000,270000,73000,34100000,8,3
841,노이란,1966,3,23,남,53,충청북도,010-7509-2394,중졸,사별,전세,6,주부,62816608,0,680000,185000,76000,23110000,8,6
842,옹리내,1960,3,3,남,59,서울특별시,010-6276-0166,석사,재혼,전세,7,학생,50410708,1,790000,269000,103000,26470000,9,0
843,감지성,1967,6,23,남,52,서울특별시,010-0366-4827,대졸,사별,가족소유,6,주부,16914353,0,790000,260000,98000,26640000,8,6
844,삼민경,1948,11,2,여,71,서울특별시,010-1783-8776,중졸,사별,월세,8,무직,122861,2,870000,285000,112000,26970000,3,6
845,아승탁,1962,6,20,여,57,세종특별자치시,010-7824-6512,박사,재혼,자가소유,0,NULL,2947433,0,820000,278000,103000,27330000,10,3
846,수상현,1951,2,15,여,68,경상북도,010-2993-3429,박사,재혼,전세,6,주부,83897114,0,890000,302000,111000,27710000,3,5
847,엽정진,1949,2,10,여,70,충청남도,010-8951-1770,박사,미혼,전세,3,자영업,13582677,0,850000,295000,107000,27940000,7,7
848,가무현,1949,5,11,여,70,서울특별시,010-2902-3301,초대졸,미혼,전세,0,NULL,12489668,1,870000,298000,112000,28280000,7,2
849,판성웅,1945,4,5,여,74,대구광역시,010-2906-3546,대졸,비혼,가족소유,0,NULL,1845996,0,910000,310000,109000,28660000,5,5
850,교건희,1959,6,15,여,60,세종특별자치시,010-6181-1517,초졸,기혼,가족소유,3,자영업,51619515,0,860000,290000,105000,28940000,9,2
851,돈선용,1978,4,26,남,41,서울특별시,010-6196-1705,초대졸,이혼,자가소유,1,회사원,239494691,0,890000,306000,113000,29260000,4,2
852,노태민,1958,5,18,여,61,강원도,010-4729-7367,초졸,미혼,전세,3,자영업,85808300,0,890000,303000,121000,29490000,10,7
853,은강현,1954,9,30,여,65,세종특별자치시,010-2057-7477,중졸,미혼,가족소유,3,자영업,10926091,3,920000,316000,117000,29640000,4,9
854,군성혁,1970,4,23,여,49,인천광역시,010-9517-8486,대졸,사별,전세,7,학생,19918148,0,880000,306000,110000,29600000,6,5
855,증광수,1946,3,20,남,73,경상북도,010-8531-5028,대졸,비혼,자가소유,0,NULL,185402851,1,850000,285000,107000,29740000,7,8
856,시수지,1957,10,24,남,62,제주특별자치도,010-8416-6103,초대졸,비혼,월세,0,NULL,130913544,0,950000,319000,121000,29910000,10,2
857,권익수,1969,11,2,남,50,충청남도,010-5613-5642,대졸,사별,월세,3,자영업,154829846,0,890000,308000,113000,30170000,2,2
858,하효민,1944,3,18,남,75,경기도,010-5078-2549,석사,이혼,월세,8,무직,164645528,0,980000,336000,121000,30320000,6,3
859,애준혁,1962,7,27,남,57,경기도,010-3874-7513,석사,사실혼,월세,6,주부,181869444,0,920000,319000,115000,30600000,6,0
860,십영식,1969,1,8,여,50,광주광역시,010-4407-9288,대졸,사실혼,전세,6,주부,71783326,1,960000,333000,122000,30640000,2,2
861,간영희,1968,1,15,여,51,서울특별시,010-6023-4059,중졸,비혼,가족소유,0,NULL,19776780,1,960000,334000,117000,30700000,3,2
862,매하람,1960,2,8,남,59,충청북도,010-6453-2236,대졸,미혼,자가소유,3,자영업,182263294,1,940000,332000,120000,30820000,2,2
863,필아솔,1958,10,16,여,61,전라남도,010-9784-9827,석사,비혼,전세,6,주부,138760192,0,940000,324000,116000,30870000,7,1
864,환명철,1982,2,1,남,37,경기도,010-7269-1758,초졸,비혼,월세,6,주부,255231574,0,950000,328000,132000,30960000,1,1
865,자아영,1962,10,7,여,57,세종특별자치시,010-9244-1489,초대졸,재혼,가족소유,7,학생,69173822,0,1700000,992000,246000,60530000,2,8
866,개승희,2003,10,28,남,16,충청북도,010-4107-3103,대졸,이혼,가족소유,6,주부,25398122,1,1580000,938000,231000,66970000,6,5
867,갈혜선,1938,11,29,여,81,제주특별자치도,010-3165-4409,박사,비혼,가족소유,0,NULL,186791302,0,1510000,900000,208000,67280000,4,3
868,춘나리,1991,1,29,남,28,강원도,010-2340-4979,석사,미혼,자가소유,8,무직,44235317,0,1660000,985000,238000,67850000,4,1
869,윤채리,1962,4,13,남,57,제주특별자치도,010-7774-0752,초대졸,이혼,가족소유,6,주부,250714416,1,1620000,970000,229000,68480000,3,9
870,차민철,1949,2,8,여,70,세종특별자치시,010-8153-4124,박사,사별,가족소유,8,무직,105332593,1,1760000,1057000,244000,69380000,6,4
871,만미경,1981,4,12,남,38,대구광역시,010-9778-5209,박사,이혼,가족소유,6,주부,224931852,1,1680000,1020000,233000,70090000,9,6
872,내미화,1946,3,7,여,73,충청북도,010-9590-5522,초대졸,비혼,월세,6,주부,251379309,0,1710000,1027000,246000,71010000,7,2
873,개문주,1954,9,2,여,65,대전광역시,010-2891-6941,초졸,사실혼,자가소유,8,무직,285251278,3,1780000,1077000,239000,72080000,3,8
874,민윤서,1948,1,2,여,71,전라북도,010-9947-2240,대졸,비혼,가족소유,7,학생,12089429,0,1670000,1003000,229000,72870000,1,2
875,천신욱,1996,5,19,여,23,제주특별자치도,010-3211-2458,중졸,기혼,월세,3,자영업,292269284,0,1740000,1046000,249000,74010000,5,1
876,용단비,1946,1,17,남,73,제주특별자치도,010-6530-8749,중졸,재혼,월세,3,자영업,13443682,0,1730000,1033000,255000,74710000,6,1
877,저윤설,1953,5,14,여,66,광주광역시,010-0415-7478,중졸,사실혼,자가소유,1,회사원,292565705,0,1800000,1092000,252000,75010000,9,1
878,지문주,1958,9,2,남,61,인천광역시,010-0436-6287,석사,사실혼,월세,8,무직,25650211,1,1750000,1060000,246000,74680000,7,5
879,채애란,1942,2,16,남,77,대구광역시,010-3287-0408,중졸,사별,월세,6,주부,181439573,1,1630000,982000,232000,74900000,8,8
880,즙기쁨,1956,3,19,남,63,인천광역시,010-2478-5279,대졸,기혼,가족소유,7,학생,85416145,0,1810000,1092000,257000,75380000,1,2
881,뇌석천,1994,10,9,남,25,대구광역시,010-5145-2660,중졸,사실혼,자가소유,8,무직,134217428,0,1750000,1057000,251000,75950000,1,8
882,감인성,1946,4,20,남,73,대전광역시,010-5068-8016,박사,기혼,가족소유,7,학생,5537962,0,1900000,1148000,267000,76470000,2,0
883,창강현,1992,7,22,남,27,대전광역시,010-8128-7257,초대졸,미혼,전세,3,자영업,76972336,0,1790000,1087000,249000,77340000,7,1
884,즙미주,1959,6,8,남,60,경기도,010-6772-3368,대졸,사별,전세,6,주부,276461997,0,1870000,1138000,267000,78560000,5,1
885,김영록,1951,12,11,여,68,경상남도,010-2005-9724,초졸,사실혼,가족소유,7,학생,787292,0,1850000,1132000,248000,79220000,9,5
886,태근수,1952,12,16,여,67,충청남도,010-6583-4826,석사,비혼,전세,1,회사원,168442904,0,1840000,1122000,259000,79810000,8,0
887,남민익,1963,12,7,여,56,서울특별시,010-9937-4542,박사,기혼,자가소유,3,자영업,22800247,2,1810000,1096000,246000,80320000,4,1
888,목희창,1947,5,29,여,72,제주특별자치도,010-6570-7083,박사,미혼,월세,8,무직,247407240,1,1840000,1110000,276000,80700000,5,9
889,자재섭,1973,5,8,남,46,충청북도,010-9031-9871,대졸,이혼,가족소유,8,무직,97553481,1,1530000,837000,244000,54320000,5,0
890,홍신호,1948,3,22,남,71,경기도,010-6714-9604,중졸,재혼,월세,1,회사원,21469561,0,1450000,799000,236000,59640000,6,0
891,심민주,1951,8,28,여,68,제주특별자치도,010-1049-3542,대졸,재혼,월세,2,전문직,558631,1,1390000,764000,211000,59730000,4,6
892,야시진,1965,1,31,남,54,세종특별자치시,010-7680-2320,대졸,이혼,가족소유,6,주부,222503117,0,1580000,893000,241000,60160000,4,5
893,인세진,1975,3,6,여,44,충청남도,010-5840-7763,초졸,미혼,자가소유,3,자영업,266625431,1,1500000,848000,232000,60810000,7,2
894,창성혁,1941,9,17,여,78,충청북도,010-8147-0800,초대졸,기혼,가족소유,8,무직,22158633,2,1610000,904000,248000,61620000,8,1
895,홍민국,1972,6,16,남,47,인천광역시,010-6236-9866,석사,비혼,전세,8,무직,11230897,2,1550000,880000,235000,62290000,10,3
896,최민희,1957,5,11,남,62,경기도,010-2135-9996,대졸,미혼,가족소유,6,주부,231798272,0,1590000,891000,254000,63200000,2,9
897,윤수지,1946,11,15,남,73,전라북도,010-4912-5681,박사,미혼,전세,0,NULL,183894839,0,1630000,920000,241000,64230000,10,8
898,자애란,1948,12,16,여,71,서울특별시,010-1134-3734,중졸,비혼,월세,7,학생,275234160,0,1550000,874000,229000,64970000,6,3
899,맹미주,1956,9,1,여,63,제주특별자치도,010-5028-3444,석사,사별,월세,0,NULL,151735143,0,1630000,921000,255000,65790000,2,9
900,안소윤,1941,8,18,여,78,경기도,010-3240-4992,고졸,사별,월세,6,주부,70498254,0,1610000,906000,261000,66280000,10,3
901,두성웅,1977,12,24,남,42,세종특별자치시,010-6655-7003,고졸,비혼,전세,7,학생,149557674,0,1670000,963000,254000,66400000,7,1
902,여문주,1942,8,26,남,77,대구광역시,010-6395-1797,석사,미혼,월세,6,주부,1859555,0,1640000,940000,253000,66870000,5,3
903,전광수,1941,7,13,여,78,제주특별자치도,010-5988-5337,석사,비혼,월세,6,주부,224562895,0,1530000,871000,235000,67170000,4,2
904,저나연,1984,5,1,남,35,광주광역시,010-1386-2501,초대졸,사실혼,자가소유,3,자영업,299856488,0,1710000,973000,261000,67480000,4,9
905,한정태,1978,3,24,여,41,대전광역시,010-6991-7454,박사,재혼,자가소유,6,주부,294760381,0,1630000,937000,254000,67990000,9,7
906,낭옥순,1973,7,11,남,46,전라북도,010-9736-7207,박사,이혼,전세,8,무직,160766722,0,1780000,1013000,277000,68260000,9,6
907,조택수,1973,9,3,남,46,경기도,010-7487-9597,박사,재혼,자가소유,8,무직,2017159,1,1680000,969000,256000,68610000,3,2
908,피주상,1965,4,18,여,54,경상남도,010-7655-5548,초졸,비혼,가족소유,8,무직,123159848,0,1760000,1003000,276000,69550000,9,3
909,매혜정,1968,1,3,여,51,제주특별자치도,010-8958-9865,초졸,사별,자가소유,3,자영업,10953493,0,1730000,996000,250000,69830000,5,9
910,나인성,1953,4,29,남,66,충청북도,010-2007-4940,중졸,기혼,가족소유,9,기타,164378182,0,1710000,991000,257000,70410000,2,9
911,종인권,1968,6,2,여,51,서울특별시,010-4693-5636,초졸,사별,가족소유,3,자영업,130568425,2,1710000,964000,256000,70890000,1,0
912,허진호,1972,10,21,여,47,서울특별시,010-6258-1772,중졸,사실혼,월세,3,자영업,28730813,0,1740000,983000,286000,71200000,6,9
913,환연성,1947,1,2,여,72,전라남도,010-4706-4083,대졸,재혼,전세,0,NULL,87445133,1,61600000,237000,0,38850000,10,1
914,준민희,1960,2,22,여,59,전라남도,010-5539-3765,박사,기혼,전세,6,주부,3338571,0,67970000,246000,0,43170000,4,6
915,미종욱,1970,5,29,여,49,세종특별자치시,010-9164-3204,중졸,사별,가족소유,3,자영업,170494406,0,68080000,220000,0,43070000,4,1
916,목동인,1960,2,16,여,59,전라남도,010-7968-3579,대졸,사별,전세,9,기타,1267793,1,68220000,251000,0,42990000,3,0
917,원지원,1950,6,25,남,69,경상북도,010-0664-5155,박사,사별,전세,8,무직,9734361,3,68580000,239000,0,43200000,9,4
918,탁수빈,1965,1,4,여,54,전라북도,010-9525-7876,대졸,기혼,전세,0,NULL,15221250,0,68950000,253000,0,43600000,9,3
919,옥현호,1948,8,5,남,71,서울특별시,010-4187-5858,초대졸,미혼,월세,3,자영업,155637778,2,69290000,241000,0,43940000,7,6
920,종경희,1970,2,28,여,49,부산광역시,010-3283-5493,중졸,재혼,전세,8,무직,240716737,0,69970000,256000,0,44480000,2,6
921,춘대종,1978,7,12,여,41,전라북도,010-3815-1594,석사,사별,전세,3,자영업,92303823,0,70280000,242000,0,44710000,6,7
922,손슬기,1970,10,30,남,49,경상북도,010-3633-5486,초대졸,기혼,월세,9,기타,247779138,0,70460000,234000,0,44890000,4,0
923,하세현,1949,5,4,여,70,강원도,010-9007-1737,중졸,이혼,전세,3,자영업,130876690,0,70700000,259000,0,45410000,4,4
924,춘희관,1958,7,12,여,61,충청북도,010-8598-6199,석사,사실혼,자가소유,6,주부,209636228,0,71100000,264000,0,45590000,2,7
925,성효신,1949,12,11,남,70,충청북도,010-1986-9815,석사,이혼,월세,8,무직,154623233,0,71460000,260000,0,45630000,8,7
926,학현정,1955,10,16,여,64,대구광역시,010-3070-9173,석사,비혼,월세,8,무직,271853707,0,70250000,258000,0,44500000,1,8
927,장경희,1981,3,17,여,38,경기도,010-0430-8616,중졸,기혼,가족소유,0,NULL,172498525,0,70330000,239000,0,44440000,1,8
928,장태겸,1971,9,12,여,48,경상북도,010-7316-6743,석사,기혼,가족소유,3,자영업,10541749,1,70740000,267000,0,44470000,8,8
929,채영일,1987,4,23,남,32,광주광역시,010-9801-7854,중졸,사실혼,월세,3,자영업,84753215,0,70980000,256000,0,44470000,1,4
930,곡소윤,1953,7,6,여,66,대전광역시,010-6038-3075,대졸,재혼,가족소유,3,자영업,67794615,0,71180000,276000,0,44550000,4,4
931,내무현,1978,6,10,남,41,울산광역시,010-4649-7441,초졸,비혼,월세,7,학생,96537912,0,71790000,257000,0,45100000,6,6
932,문현택,1954,9,3,남,65,인천광역시,010-5837-1928,고졸,재혼,가족소유,8,무직,10514941,1,71880000,270000,0,45250000,8,6
933,민채리,1944,10,18,여,75,경상북도,010-4806-4579,고졸,사실혼,월세,7,학생,248772973,1,72050000,250000,0,45410000,10,1
934,음하라,1966,4,23,남,53,충청남도,010-0645-8650,고졸,기혼,전세,1,회사원,120383606,0,72320000,261000,0,45750000,9,3
935,정승호,1960,6,13,여,59,서울특별시,010-7872-7081,고졸,사실혼,자가소유,3,자영업,15392723,0,72440000,256000,0,45840000,3,2
936,표유정,1962,6,7,남,57,서울특별시,010-1160-9113,초대졸,사실혼,자가소유,1,회사원,263225470,0,72500000,286000,0,46090000,7,9
937,탄윤성,1977,1,28,남,42,서울특별시,010-0024-3710,초졸,재혼,자가소유,2,전문직,94681914,0,71480000,251000,0,45680000,1,3
938,도인수,1978,5,17,여,41,전라남도,010-3012-5145,중졸,사별,전세,0,NULL,78734493,0,79710000,246000,0,51650000,8,1
939,홍지원,2015,5,2,남,4,경상북도,010-1598-1858,초대졸,기혼,전세,3,자영업,210318279,0,78480000,219000,0,51040000,8,1
940,어수완,1965,1,1,남,54,서울특별시,010-6673-8983,초대졸,기혼,가족소유,8,무직,11499933,0,78740000,251000,0,51310000,8,7
941,승신욱,1939,8,9,남,80,부산광역시,010-3792-1795,석사,재혼,월세,0,NULL,21014744,0,79350000,242000,0,51670000,7,0
942,화하람,1960,4,7,여,59,서울특별시,010-7826-6090,초대졸,재혼,월세,0,NULL,70804841,0,80050000,256000,0,52310000,3,1
943,염정진,1939,6,27,남,80,서울특별시,010-4205-9337,초대졸,사별,전세,6,주부,224173793,0,80160000,247000,0,52360000,2,1
944,교태형,1934,2,28,여,85,경기도,010-0829-4437,대졸,비혼,월세,0,NULL,29832691,0,81070000,264000,0,52610000,1,3
945,풍의섭,1981,2,16,여,38,세종특별자치시,010-6756-7399,초대졸,미혼,자가소유,7,학생,276893900,0,81370000,244000,0,52760000,7,0
946,승재섭,1977,6,20,여,42,광주광역시,010-7022-7622,박사,사별,전세,7,학생,218592843,2,81680000,235000,0,53000000,8,9
947,단지성,2016,7,28,남,3,광주광역시,010-4631-3770,초졸,재혼,월세,2,전문직,184228968,0,81970000,260000,0,53060000,9,2
948,추정진,1971,1,27,남,48,세종특별자치시,010-8976-3949,대졸,사별,자가소유,3,자영업,7785799,1,82170000,268000,0,52880000,9,2
949,진은숙,1984,3,18,남,35,경기도,010-7252-9429,박사,비혼,가족소유,8,무직,1644105,0,81860000,268000,0,52480000,2,6
950,심성혁,1948,8,30,남,71,경기도,010-4974-8906,박사,재혼,자가소유,3,자영업,936241,0,82120000,268000,0,52270000,10,2
951,요제성,1958,1,19,여,61,제주특별자치도,010-2085-4284,대졸,재혼,자가소유,0,NULL,162927787,0,82170000,244000,0,52220000,4,3
952,창택수,1985,8,9,남,34,대전광역시,010-9762-2960,초졸,미혼,자가소유,0,NULL,100634580,0,81980000,274000,0,52080000,9,8
953,마경희,1950,3,24,남,69,대구광역시,010-2750-0096,초대졸,이혼,자가소유,6,주부,89672759,0,82330000,264000,0,52300000,9,5
954,은준철,1944,4,22,남,75,울산광역시,010-0238-8981,석사,사별,전세,0,NULL,195994271,0,82480000,282000,0,52350000,2,3
955,탄영식,1935,10,16,여,84,충청북도,010-6004-8587,박사,비혼,월세,3,자영업,187849689,1,82600000,261000,0,52550000,8,4
956,편정심,1954,8,3,여,65,강원도,010-7704-1361,중졸,사별,월세,7,학생,289396502,0,82850000,281000,0,52820000,2,4
957,남지원,1950,8,24,여,69,세종특별자치시,010-1114-4084,초대졸,이혼,전세,1,회사원,119862584,1,82630000,257000,0,52680000,8,7
958,심원준,1959,8,23,남,60,경상북도,010-8480-0226,초졸,미혼,전세,3,자영업,2833904,0,82790000,273000,0,52900000,4,1
959,성인수,1969,4,15,남,50,광주광역시,010-3190-5468,중졸,재혼,자가소유,6,주부,13527848,0,83020000,270000,0,52970000,10,9
960,담윤주,1977,11,18,여,42,경기도,010-6736-0298,초졸,기혼,자가소유,6,주부,5883160,0,83390000,299000,0,53010000,7,8
961,소문도,1954,9,26,여,65,세종특별자치시,010-3584-3554,초대졸,사별,자가소유,0,NULL,112469943,0,1540000,844000,258000,51480000,10,1
962,홍기쁨,1951,3,17,여,68,세종특별자치시,010-6300-9483,대졸,이혼,전세,8,무직,199119184,0,1480000,834000,251000,56720000,1,2
963,근솔희,1969,12,7,남,50,제주특별자치도,010-1262-1564,대졸,비혼,월세,0,NULL,22682442,2,1420000,803000,226000,56930000,7,0
964,석수철,1958,7,2,남,61,서울특별시,010-8382-7145,초대졸,사실혼,가족소유,6,주부,39897965,0,1580000,880000,267000,57300000,7,9
